provincia,municipio,distrito_municipal,recinto_nombre,recinto_direccion,sector,colegios_lista
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA SAN JOSE,CARRETERA SAN JOSE DE MENDOZA NO. 255,San Jose de Mendoza,"1177,1177A,1177B,1177C,1177D,1473,1473A,1473B,1475,1475A,1475B,1475C,1476,1476A,1476B,1611,1611A,1611B,1611C,1611D,1854,1905,2026,2176,2277,2365"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO DIVINA PROVIDENCIA,C/ENTRADA MANDINGA 319,"MANDINGA ADENTRO, VILLA FARO","1173,1173A,1610,2024,2335"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO VILLA CARMEN,"C/2 NO.480 V. CARMEN, SAN J DE MENDOZA",VILLA CARMEN I,"1174,1174A,1174B,1174C,1174D,1174E,1174L,1174M"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESC. PROF. LIC. LILLIAN PORTALA- TIN SOSA,"EDIF. NO.7, MANZ.4705, BARRIO INVIVIENDA",INVIVIENDA,"1469,1469A,1469B,1469C,1469D,1469E,1471,1471A,1471B,1472,1472A,1472B,1472C,1828,1856,1907,2033,2117,2144,2197,2252,2336"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA RURAL BELICE,AV. CHARLES DE GAULLE PARAJE LOS TRINITARIOS,LOS TRINITARIOS,"1169,1169A,1169B,1169C,1170,1170A,1170B,1170D,1171,1171A,1171B,1171C,1301,1301A,1301B,1319,1319A,1319B,1319C,1319D,1378,1378A,1378B,1378C,1398,1398A,1398B,1428,1428A,1428B,1607,1607A"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA RURAL,PARAJE LA GRUA,LA GRUA,"1172,1172A,1609"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,PARROQUIA EPIFANIA DEL SEÑOR,CALLE 20 ESQ. CALLE 4,VILLA CARMEN,"1175,1175A,1175B,1176,1176A,1474,1474A,1474B,1908,2028,2034"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CLUB EL ROSAL,ROTONDA CENTRAL,EL ROSAL,"1565,1565A,1565B,1566,1566A,1811,1909,2037,2096,2178,2337"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESC. PRIMARIA PATRIA MELLA,AV. LAS AMERICAS,"VILLA OLIMPICA, ALMA ROSA","1296,1296A,1296B,1296C,1296D,1408,1408A,1408B,1408C,1799,1829,1857,1910,1974,2062,2145,2279"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA SOCORRO SANCHEZ,CALLE MARIA TRINIDAD SAN- CHEZ NO. 5,VILLA DUARTE,"1004,1004A,1005,1005A,1006,1006A,1007,1007A,1007B,1008,1008A,1009,1009A,1010,1010A,1011,1011A,1013,1013A,1014,1014A,1032,1032A,1033,1033A,1572,1572A"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,POLITECNICO MA. DE LA ALTA- GRACIA,CALLE ULISES HEUREAUX NO. 16,VILLA DUARTE,"1012,1012A,1012B,1015,1015A,1016,1016A,1017,1017A,1018,1018A,1019,1019A,1020,1020A,1021,1021A,1022,1022A,1023,1023A,1024,1024A,1025,1025A,1030,1031,2064"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO HOGAR MASONICO JAIME MANUEL FERNANDEZ,CALLE 4TA.NO.131C.MENDOZA,VILLA FARO,"0997,0997A,0997B,0997C,0997D,0997E,0998,0998A,0998B,0998C,0999,0999A,0999B,0999C,0999D,1298,1298A,1298B,1975,2124,2179,2280"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA LA ABEJITA,"C/ 1ERA, RIVERA DEL OZAMA",RIVIERA DEL OZAMA,"1673,1858,1990,2146"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA OTTO MARTINEZ,"C/ 1ERA, MIRADOR DEL OZAMA",MIRADOR OZAMA,"1674,1674A,1674B,1859,2036,2075,2338"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA SANTO TOMAS DE AQUINO,CALLE DIAGONAL A NO. 2,LOS TRES BRAZOS ( SAN LORENZO DE LOS MINA ),"1379,1379A,1379B,1556,1556A,1556B,1682,1806,1830,1911,2093,2281"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO CRISTO DE LOS MILA- GROS,C/CARLOS MORENO NO. 4/LOS TRINITARIOS,LOS TRINITARIOS,"1305,1305A,1305B,1305C,1696,1752,1953,1984,2042,2113,2180,2218,2318"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO EUGENIO MARIA DE HOS- TOS,CALLE PUERTO RICO # 131 ESQ. 10,ALMA ROSA,"1392,1392A,1392B,1392C,1392D,1392E,1392F,1392G,1569,1569A,1569B,1860,1912,1973,2063,2147,2339"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO NIÑO KEYTEL,CALLE 9 #399,VILLA CARMEN,"1174F,1174G,1174H,1174I,1174J,1174K,1954,2035,2109"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA DE NICARAGUA,CALLE PIET 4TA ETAPA,CIUDAD DEL ALMIRAN- TE,"1675,1675A,1675B,1675C,1675D,1675E,1675F,1675G,1675H,1831,1861,1986,2089,2283"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA FERNANDO ALBERTO DEFILLO,CALLE MONICA #30,"LOS FRAILES, KM. 10","1385,1385A,1385B,1385C,1385D,1385E,1385F,1385G,1613,1613A,1613B,1613C,1670,1670A,1670B,1670C,1862,1913,2148,2253,2284"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA GENERAL GREGORIO LUPERON,CALLE 4TA. ESQ H,RALMA,"1000,1000A,1000B,1000C,1000D,1331,1331A,1331B,1383,1383A,1664,1664A,1664B,1664C,1727,1755,1789,1818,1832,2021,2043,2105,2149,2163,2285"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PARROQUIA FE Y ALEGRIA,CALLE 4TA.,LOS MAMEYES,"1397,1397A,1397B,1397C,1576,1576A,1576B,1665,1665A,2003,2181,2286"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO ALMA ROSA CHOTHEN,C/PENETRACION NO. 10,SAVICA DE MENDOZA,"1001,1001A,1001B,1001C,1647,1647A,1819,1863,1955,2065"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA RAFAEL DE LA ROSA LARA,CALLE JUAN PABLO DUARTE ESQ. MARCO DEL ROSARIO,LOS MINA NUEVO,"0888,0888A,0889,0889A,0909,0909A,0910,0910A,0910B"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO PROFESOR SIMON OROZ- CO,CALLE ANTONIO GUZMAN,INVIVIENDA,"1470,1470A,1470B,1470C,1470D,1470E,1470F,1608,1608A,1608B,1608C,1608D,1608E,1820,1833,1864,1914,2049,2104,2182,2287,2366"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO TIRSO DE MOLINA,CARRETERA DE MENDOZA NO. 152,VILLA FARO,"1409,1409A,1409B,1570,1570A,1570B,1570C,2254,2367"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA INMACULADA FE Y ALEGRIA,RESP. MANUELA DIEZ NO. 39,"BARRIO NUEVO, LOS FRAILES","1685,1731,1767,1865,1916,2048,2131,2150,2219,2288,2358"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA BRISAS DEL ESTE,CALLE DUARTE NO. 10 ESQ. CALLE 7,BRISAS DEL ESTE,"1710,1732,1768,1956,1998,2127,2151,2220"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO DE ESTUDIOS JEHOVA ES MI PROVEEDOR,C/ JOSE GONZALEZ ESQ. C/ 1RA.,CANCINO ADENTRO,"1695,1751,1866,2032,2198,2289"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA DR. JOSE FCO. PEÑA GOMEZ,AV. LA PISTA,EL ALMIRANTE,"1712,1733,1769,1834,1867,1917,1957,1976,2066,2091,2152,2199,2221,2290"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO JIMENEZ DE LOS SANTOS,C/ 7 ESQ. 10 NO. 9,ISABELITA,"1699,1734,1770,1868,1918,2031,2084"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CLUB DEPORTIVO Y CULTURAL OZAMA (MERLIN),C/ PDTE. VASQUEZ ESQ. JUAN GOICO ALIX,OZAMA,"0971,0971A,0972,0972A,1714,1869,2038,2183"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA ENRIQUILLO,"AVE. LA PISTA, KM. 11",HAINAMOSA,"1701,1736,1796,1835,1871,1978,2135,2154,2222,2291,2359"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO INVI RONDA,"C/ JOSE FCO. PEÑA GOMEZ NO. 4, MANZ. 4714",INVIVIENDA,"1688,1737,1772,1872,1920,2041,2223,2292"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO LA PROBIDAD,PROLONG. AVE. VENEZUELA NO. 2,JARDINES DEL OZAMA,"1689,1773,2010,2256"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO DE EDUC. ESPECIAL SAN LORENZO DE LOS MINA,C/ ARZOBISPO FERNANDEZ DE NAVARRETE NO. 200,"KATANGA, LOS MINA","0932,0932A,0932B,0932C,0932D,1715,1873,2077,2143,2274"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA PUEBLO NUEVO,C/ MARIA T. SANCHEZ NO. 47,LA MILAGROSA,"1691,1716,1874,1993,2009"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA LOS ALIFONZOS,PROLONG. CARRET. MENDOZA,LOS ALIFONZOS,"1692,1995"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO PARA LA EDUCACION DOMINICA,C/ ESTRELLA DEL ORIENTE ESQ. VERBO DE DIOS,"LAS CANCELAS, LAS AMERICAS","1719,1775,1958,2008,2111,2293"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO SAN JOSE,C/ 11 DE SEPTIEMBRE ESQ. CENTRAL,LOS FRAILES II,"1720,1738,1776,1836,1876,2011,2116,2155,2224,2319,2340"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA CELINA PELLIER,AVE. 25 DE ENERO ESQ. C/ 4TA,LOS MAMEYES,"1693,1739,1762,1807,1837,1877,1922,1959,1980,2067,2156,2201,2257"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO POLITECNICO FABIO AM- ABLE MOTA,PROLONG. AVE. VENEZUELA NO. 2,LOS MINA VIEJO,"0881,0881A,0882,0882A,1694,1777,1923,1987"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO INSTITUTO TAIWAN,C/ DUARTE ESQ. 12,"LOS SOLARES, EL ALMIRANTE","1721,1740,1778,1878,1924,2007,2120,2157,2225,2294"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO CLAREN LEHMAN,C/ SATURNO NO. 10,LOS TRES OJOS ( VILLA DUARTE ),"1686,1779,2039,2202,2295"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO VICTOR MANUEL,"C/ 10W ESQ. 5W, KM 81/2 CAR- RET. MELLA",LUCERNA,"1687,1741,1780,1838,1879,1925,2006,2133,2158,2203,2226,2296,2341,2360"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA JOHN F. KENNEDY,RESP. DUARTE NO. 1 ESQ. DUARTE,"PROY. JOHN F. KENNE- DY, EL TAMARINDO","1723,1781,1880,2004,2078,2184,2227,2320"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA FRAY BAR- TOLOME DE LAS CASAS,CALLE 4 DE AGOSTO ESQ. CALLE 1RA.,"SAN BARTOLO, LOS FRAILES","1725,1743,1783,1882,1960,2050,2114,2185,2229"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CLUB DEPORTIVO SAN JOSE DE MENDOZA,CARRET. DE MENDOZA,San Jose de Mendoza,"1708,1745,1785,1927,1961,2040,2068,2161,2204,2230,2298"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,GUARDERIA INFANTIL MADRE PETRA UREÑA,C/ 1RA. NO. 3,LOS PRADOS DEL CACHON,"1705,1754,1788,1928,2000,2087,2162,2232,2343"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIM. SANTO CRISTO DE LOS MILAGROS,C/ FRAY BARTOLOME DE LAS CASAS NO. 166,Vietnam ( San Lorenzo de Los Minas ),"1704,1790,1999"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA SAN JOAQUIN,C/ ANTONIO ABAD ALFAU ESQ. CENTRAL,Vietnam ( San Lorenzo de Los Minas ),"1703,1791,1962,2086"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA DEMETRIO BETANCES,"C/ 21 DE ENERO NO. 01, SIMONICO",VILLA DUARTE,"1040,1040A,1041,1041A,1574,1702,2020"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PDTE. ANTONIO GUZ- MAN FERNANDEZ,C/ FRANCISCO ALBERTO CAAMAÑO DEÑO NO. 75,"VILLA ESFUERZO, EL ALMIRANTE","1729,1747,1797,1883,1929,2019,2123,2164,2233"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA DE EDUCACION BASICA JAPON,FRENTE A LA MANZ. NO. 23,"VILLA LIBERACION, EL TAMARINDO","1730,1748,1763,1765,1812,1839,1884,1930,2018,2129,2165,2205,2258,2361"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO SANTA MARIA,CALLE 5TA NO. 90,VILLA FARO,"0001,1749,1764,1798,2044,2092,2206,2300"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO PROFESOR PEGUERO,CALLE AMAURY ARISTY ESQ. EL SEYBO NO. 14,LOS FRAILES II,"1757,1793,1931,2012,2082,2234,2322"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,MULTIUSO BRISAS DEL EDEN,AVE. EL PROGRESO ESQ. ORLANDO MARTINEZ,BRISA DEL EDEN,"1758,1840,1885,2138"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO MARTIN LUTER KING,CALLE 34 ESQUINA CALLE 1,"TROPICAL DEL ESTE, LAS AMERICAS","1760,1886,1989,2088,2207,2344"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA 24 DE ABRIL,CALLE 8 NO. 02,BRISAS DEL ESTE,"1801,1802,1803,2070,2136,2186,2208,2235,2301"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA LA MILAGROSA,CALLE 4TA. # 6,"LAS CANCELAS, LAS AMERICAS","1717,1808,1932,2071,2236"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CLUB EL BRISAL,MANZANA 27 #5 CARRETERA MELLA KLM. 7 1/2,EL BRISAL,"1813,1895,1982,2107,2187,2302"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA GUARDERIA DAMAS DIPLOMATICAS,CALLE LOPEZ DE VEGA ESQUI- NA SIMON BOLIVAR,LOS TRES BRAZOS ( SAN LORENZO DE LOS MINA ),"1814,2209"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA PIKI LORA,CALLE JUAN LOPEZ ESQUINA HATUEY,"VALLE DEL ESTE, LOS TRES OJOS","1815,1896,2015,2079,2188,2259"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA ARGENTINA MATEO LARA,AVE. CHARLES DE GAULLE,LOS TRINITARIOS,"1821,1888,1889,1892,1893,1894,2016,2168,2238"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CLUB CALERO,"CALLE ULISES HEUREAUX ESQ. CALLE ROSARIO, CALERO",CALERO,"1026,1026A,1026B,1027,1027A,1028,1028A,1029,1029A"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA SALOME UREÑA,"CALLE PROLONGACION 4TA. NO. 312, LOS COQUITOS",LOS MAMEYES,"1578,1579,1844,1900,1965,1988"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO SABIDURIA,"CALLE PRIMERA NO. 10, AUT. SAN ISIDRO, LOS EDUCA- DORES",LOS EDUCADORES,"1897,2134"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,PATRONATO DE VIVIENDAS LOS MAESTROS,"CALLE FELIZ GARCIA NO. 28, AUT. SAN ISIDRO, LOS MAE- STROS",LOS MAESTROS,"1898,2122,2260"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SALON MULTIUSO ISABELITA (LA CANCHA),C/16 ESQUINA C/MARIA TRINI- DAD SANCHEZ. ISABELITA,ISABELITA,"1070H,1070I,1070J,1070K,1070L,1070M,1389,1389A,1389B,1399C,1766,1933,1996"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,POLITECNICO JOSE MARIA VELOZ,CALLE 4TA. NO. 69. LOS MA- MEYES,LOS MAMEYES,"1065,1065A,1065B,1065C,1066,1066A,1330,1330A,1330B,1330C,1979"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PROF. JUAN BOSCH,"CALLE HIPICA NO. 8. LAS FLORES, BRISAS DEL ESTE","LAS FLORES, BRISAS DEL ESTE","1711,1750,1795,2072,2210"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SALON MULTIUSO EL DUARTE,"C/11, ESQ. C/17, EL JUAN PAB- LO DUARTE",JUAN PABLO DUARTE (CHARLES DE GAULLE),"1934,2090,2211"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA ERCILIA PEPIN,"C/K ESQ. C/5TA, URBAN- IZACION CAROLINA","MANDINGA ADENTRO, VILLA FARO","1935,2139"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA LOS PALMEROS,C/ AMAURIS GERMAN ARISTI,"KM 15 1/2, AUT. LAS AMERICAS","1939,2169,2261,2362"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,SALON MULTIUSO BELLO CAMPO,C/ EL PALMAR,BELLO CAMPO,"1728,1746,1792,1940,2073,2170,2240,2346"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,MULTIUSO URBANIZACION HAMARAP,"MANZ. N, ESQ. MANZ. H # 24",VILLA FARO,"1942,1977,2085,2305"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,INSTITUTO POLITECNICO PROF. JUAN BOSCH,C/ EUGENIO RIVERA LORENZO #50,"ESPERANZA, VILLA FARO","1944,2083,2173,2243,2323"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO PROF. MI- GUEL DADUS VALDEZ,"C/ PROF. JUAN BOSCH, ESQ. AVENIDA HIPICA",BRISAS DEL ESTE,"1945,2101,2244,2348"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,COLEGIO EL SOL,C/ 1RA. ESQ. C/ 48,RESIDENCIAL NANCY NADESHA,"1968,2076,2174,2262,2349"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LOCAL HIPODROMO 5TO. CENTE- NARIO,AV. FARALLON NORTE,JARDINES DEL 5TO. CENTENARIO,"1969,2098,2191,2245"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA LA UNION,"CALLE EL SOL NO. 2, ANTIGUA CIUDAD SATELITE",CIUDAD DEL ESTE,"2074,2140,2192,2246,2324,2369"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO LA UREÑA,CALLE LOS JARDINES KM 19,LA UREÑA,"2137,2214,2247,2325"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LOCAL NUEVO ESCUELA MANUEL TEJADA FLORENTINO,CALLE JUAN PABLO DUARTE ESQ. DUVERGE NO. 1,"INVI, LOS MINA","0874,0874A,0875,0875A,0876,0876A,0877,0877A,0878,0878A,0878B,0879,0879A,1548"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA MANUEL B. TRONCOSO (NUEVO LOCAL),CALLE JOSÉ MARÍA IMBERT ESQUINA CALLE CELESTINO DUARTE,"VILLA TROPICALIA, EL TAMARINDO","1193,1193A,1193B,1193C,1193D,1193E,1193F,1193G,1193H,1193I,1194,1194A,1194B,1194C,1194D,1194E,1624,1624A,1624B,1625,1625A,1625B,1625C,1625D,1698,1753,1853,1904,1915,1997,2061,2175,2307"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA CONCEPCIÓN BONA,CALLE MIGUEL DIAZ S/N,"LOS SOLARES, EL ALMIRANTE",2310
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PROFESOR JUAN BOSCH,CALLE BOULEVARD DE LA MUJER ESQUINA CALLE LA MAÑOSA,CIUDAD JUAN BOSCH,"2311,2370"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA HERMANAS MIRABAL,CALLE GABIOTA NO. 1,CIUDAD JUAN BOSCH,"2312,2371"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,POLITÉCNICO FELIZ MARÍA RUIZ,CALLE MIGUEL BATISTA ESQUI- NA CALLE GÉNESIS,LAS TORONJAS,2313
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA FRAY BAR- TOLOMÉ (NUEVO LOCAL),CALLE 27 DE FEBRERO ESQ. CALLE FRANCISCO DEL ROSA- RIO SÁNCHEZ,LOS FRAILES II,2314
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA KELVIN OBRERO DE PAZ,CALLE FAUSTO CEJAS RODRI- GUEZ,LOS FRAILES II,"2315,2372"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA MANUEL AURELIO TAVÁREZ JUSTO,CALLE PRIMERA ESQUINA CALLE HIPICA,BRISAS DEL ESTE,"1800,1887,1938,1985,2316"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA FRANCISCO DEL ROSA- RIO SÁNCHEZ,AUTOPISTA SAN ISIDRO (FRENTE A LA ZONA FRANCA),Prados Oriental,2317
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA EL DESPERTAR (NUEVO LOCAL),CALLE 20 NO. 138,"LAS PALMAS, ALMA ROSA",2326
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA PRIMARIA JOSE RAFAEL DE LA ROSA HERNANDEZ,CALLE SALMO NO. 20,LOS TRES BRAZOS ( SAN LORENZO DE LOS MINA ),2327
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO SANTO TOMAS DE AQUINO,CALLE CANTARES NO. 31,LOS TRES BRAZOS ( SAN LORENZO DE LOS MINA ),"1700,1735,1771,1870,1919,2014,2119,2153,2200,2255,2328"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,POLITECNICO JUAN PABLO DUAR- TE Y DIEZ,CALLE PEDRO LIVIO CEDEÑO S/N,"COLINAS DEL ORIENTE, VILLA LIBERACION",2329
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,CENTRO EDUCATIVO PEDRO VARIARA,AVENIDA RESTAURACION S/N,"VILLA ESFUERZO, EL ALMIRANTE",2330
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA PROFESORA NELLY BIAGGI FE Y ALEGRIA,CALLE ANTONIO TORRES NO. 5,CIUDAD DEL ALMIRAN- TE,"1756,1794,2069,2166,2331"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA BASICA BELGICA ADELA MIRABAL,CALLE PRIMERA DEL ALBA,Invidorex,2332
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,LICEO DON PEDRO MIR,"CALLE PEDRO MIR NO, 2, KM 21 LAS AMERICAS","LAS CANCELAS, LAS AMERICAS",2333
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,ESCUELA NILDA CELESTE NOVAS,AVENIDA EDUARDO BRITO NO. 19,LOS MAMEYES,"1067,1067A,1067B,1575,1575A,1983,2334"
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,"CENTRO EDUCATIVO CRISTIANO VISIÓN,","C/. FRANCISCO PEÑA GÓMEZ NO.50,",BRISAS DE MENDOZA,2350
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,"MULTIUSO RIVERA DEL OZAMA,","C/1RA ESQ. ORLANDO MARTÍNEZ,",RIVIERA DEL OZAMA,2351
SANTO DOMINGO,SANTO DOMINGO ESTE,SANTO DOMINGO ESTE,"MULTIUSO RESIDENCIAL DON OSCAR,","C/BRASIL, AV. CHARLES DE GAULLE,",DON OSCAR,2352
